"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2002:Q4","Black",1632269,2276103,786164,220799,81117,812794,108505,266723,643834,407153,230759,5922
"2002:Q4","Hispanic",961425,1406497,595850,172134,71000,377435,49381,140697,445072,321751,122494,827
"2002:Q4","Other",1321500,1742056,748199,131283,113856,374823,127067,246828,420557,305736,105391,9429
"2003:Q1","White",40154094,47080588,14250666,3000306,5750665,9909224,5379157,8790568,6926494,5122461,1538340,265692
"2003:Q1","Black",1687716,2338868,821865,227067,80164,812217,115819,281735,651152,418357,227220,5575
"2003:Q1","Hispanic",1026442,1487606,634414,180775,70436,372748,69726,159506,461164,337765,122180,1219
"2003:Q1","Other",1389844,1827053,790676,141444,87700,377081,168161,261990,437209,326749,101383,9076
"2003:Q2","White",41849750,49073116,14584361,3031526,6761948,10247300,5505564,8942417,7223366,5302244,1561363,359758
"2003:Q2","Black",1770289,2444529,847088,223745,95729,855648,125348,296971,674241,436712,230399,7130
"2003:Q2","Hispanic",1052535,1541772,660789,182565,78856,380086,70925,168550,489237,361344,125533,2359
"2003:Q2","Other",1433594,1905859,803206,148258,146003,391943,153107,263341,472265,363199,104635,4431
"2003:Q3","White",42741111,50118158,14968656,3076163,7140187,10391072,5657105,8884975,7377047,5464093,1581714,331240
"2003:Q3","Black",1802596,2497735,863216,216193,104524,874559,137975,301268,695138,450443,238490,6206
"2003:Q3","Hispanic",1058822,1571300,677141,188980,82993,380120,73258,168808,512478,381570,129251,1656
"2003:Q3","Other",1390867,1918656,799438,149535,168092,395822,132176,273593,527788,411760,110220,5809
"2003:Q4","White",44388816,51941108,15211590,3121380,7978770,10705077,5794356,9129934,7552292,5616310,1612237,323745
"2003:Q4","Black",1894116,2608279,906500,210221,118595,920615,148435,303912,714162,466146,242218,5799
"2003:Q4","Hispanic",1086496,1623237,726327,191776,89587,388283,71454,155810,536741,401366,133428,1947
"2003:Q4","Other",1547986,2104054,902125,154288,224220,414597,108262,300562,556068,431058,115049,9961
"2004:Q1","White",46607920,54299024,15846144,3160041,8393684,10898106,5940359,10060690,7691104,5739494,1610744,340866
"2004:Q1","Black",1983285,2705250,939305,212679,127702,951152,158338,316073,721964,475966,240327,5672
"2004:Q1","Hispanic",1166702,1718063,759149,201237,93781,393141,92937,177817,551360,416330,133046,1984
"2004:Q1","Other",1657094,2236477,899228,163800,251022,441496,147984,332947,579383,457908,112356,9120
"2004:Q2","White",47171720,55073323,16378462,3220383,8286953,11060753,6204195,9922577,7901604,5921494,1622467,357643
"2004:Q2","Black",2035511,2776915,964885,202757,130632,979575,173883,325183,741404,492752,243135,5516
"2004:Q2","Hispanic",1216642,1792756,785958,208644,95464,397025,121702,183963,576114,439102,134825,2187
"2004:Q2","Other",1686081,2315570,920212,163328,237120,463928,201035,329946,629488,506892,114112,8485
"2004:Q3","White",48004970,56087453,16760731,3229827,8292963,11207021,6481176,10115734,8082483,6094431,1655490,332562
"2004:Q3","Black",2122151,2885802,1041186,207759,133326,992176,184837,326518,763650,510072,249288,4290
"2004:Q3","Hispanic",1324088,1926335,871549,217522,97943,398123,144680,196518,602248,461204,139449,1595
"2004:Q3","Other",1915882,2584505,1099610,172729,227321,495150,259809,329884,668623,539697,120648,8278
"2004:Q4","White",50025922,58336538,17372256,3289252,8970738,11564826,6722025,10417441,8310616,6244633,1680658,385324
"2004:Q4","Black",2167680,2966277,1071023,208276,134660,1037080,190420,324817,798596,538553,254712,5331
"2004:Q4","Hispanic",1336036,1973049,906475,217910,105424,414851,152028,176361,637013,487438,146638,2937
"2004:Q4","Other",2108279,2841067,1140185,182734,270194,565816,276139,405999,732788,588522,138111,6154
"2005:Q1","White",50708216,59159838,17883288,3318103,9002456,11627700,6932197,10396094,8451622,6398291,1679072,374259
